date,customerID,productID,payment,amount,price,cost,category
2017-05-06,42137,55593,paypal,1,73.52,35.49,emergency
2017-06-02,13582,55593,paypal,2,73.52,35.49,emergency
2017-10-17,9993,86205,cash,2,284.07,132.35,emergency
2017-02-23,67570,60230,cash,1,237.78,96.54,specialty
2017-03-14,80351,13013,cash,1,373.37,123.44,specialty
2017-07-10,64350,72230,paypal,2,465.78,174.91,emergency
2017-01-31,97806,88698,credit card,3,29.54,10.35,specialty
2017-03-22,91292,9947,credit card,2,919.18,506.98,specialty
2017-09-20,76203,27578,paypal,3,458.31,269.8,emergency
2017-09-27,20777,96001,paypal,3,635.86,320.37,specialty
2017-10-16,43967,9072,cash,2,97.04,43.04,emergency
2017-03-02,94823,24221,cash,2,933.45,291.74,specialty
2017-08-20,1108,86205,credit card,2,284.07,132.35,emergency
2017-02-12,36705,27578,paypal,3,458.31,269.8,emergency
2017-05-29,28092,24221,cash,3,933.45,291.74,specialty
2017-04-27,76967,34719,paypal,1,176.03,76.99,emergency
2017-10-15,92695,34082,paypal,3,40.67,12.21,specialty
2017-06-30,92909,22538,cash,3,445.45,182.46,specialty
2017-07-10,13582,37524,credit card,2,448.03,177.37,emergency
2017-04-30,65904,81136,cash,2,45.9,23.98,emergency
2017-09-08,65841,40784,credit card,3,125.79,47.53,specialty
2017-10-02,27784,72230,paypal,1,465.78,174.91,emergency
2017-04-16,57069,75775,paypal,2,550.33,298.61,specialty
2017-07-17,51978,27410,cash,1,240.23,84.42,specialty
2017-01-10,81289,27578,paypal,2,458.31,269.8,emergency
2017-05-22,28803,15847,credit card,1,207.94,84.67,emergency
2017-06-18,88364,43446,credit card,2,879.47,-99,emergency
2017-05-24,3516,60230,credit card,2,237.78,96.54,specialty
2017-09-07,93142,34413,cash,3,29.8,15.34,emergency
2017-02-07,76203,62077,credit card,3,704.49,246.24,specialty
2017-02-22,94843,43446,cash,1,879.47,-99,emergency
2017-07-25,15388,37269,paypal,2,93.61,50.52,emergency
2017-07-22,6590,89266,paypal,3,786.91,339.3,specialty
2017-02-07,90739,8403,paypal,2,560.74,234.89,emergency
2017-11-01,87622,89266,cash,1,786.91,339.3,specialty
2017-08-13,55495,60230,credit card,3,237.78,96.54,specialty
2017-07-18,30100,72114,paypal,2,257.33,96.49,specialty
2017-10-27,6543,2002,credit card,1,799.99,407.3,emergency
2017-10-05,2622,9072,paypal,2,97.04,43.04,emergency
2017-12-07,51203,86205,credit card,3,284.07,132.35,emergency
2017-07-10,19699,89266,cash,3,786.91,339.3,specialty
2017-04-29,59989,8403,paypal,1,560.74,234.89,emergency
2017-09-18,42955,25031,credit card,3,548.78,226.66,emergency
2017-03-31,2622,7234,paypal,3,351.14,171.11,specialty
2017-01-20,24207,27188,cash,3,574.61,339.91,emergency
2017-06-06,1996,96001,cash,2,635.86,320.37,specialty
2017-03-10,1208,91230,credit card,3,703.77,408.07,emergency
2017-01-27,29522,42029,credit card,2,920.94,543.9,emergency
2017-09-30,67911,29552,credit card,2,319.41,124.27,emergency
2017-10-24,15769,18541,credit card,1,393.71,128.61,emergency
2017-01-27,85471,9947,paypal,1,919.18,506.98,specialty
2017-08-19,40068,32310,credit card,1,451.42,139.76,emergency
2017-08-11,33752,27188,paypal,3,574.61,339.91,emergency
2017-05-15,53372,42029,credit card,3,920.94,543.9,emergency
2017-10-11,24857,61070,credit card,3,942.04,496.72,specialty
2017-07-04,46188,40784,cash,2,125.79,47.53,specialty
2017-02-15,63467,75775,paypal,1,550.33,298.61,specialty
2017-07-13,84186,72114,credit card,3,257.33,96.49,specialty
2017-12-11,4176,75593,paypal,3,23.5,10.06,specialty
2017-08-01,46882,8632,paypal,3,561.63,270.51,emergency
2017-01-18,23095,88698,paypal,1,29.54,10.35,specialty
2017-07-11,26375,82560,credit card,2,658.88,330.44,emergency
2017-11-16,67570,34719,credit card,3,176.03,76.99,emergency
2017-05-01,24207,88698,cash,2,29.54,10.35,specialty
2017-01-07,67178,29552,cash,1,319.41,124.27,emergency
2017-03-06,76688,76290,credit card,3,692.84,382.05,emergency
2017-06-06,86266,34413,paypal,2,29.8,15.34,emergency
2017-12-19,64709,22538,paypal,3,445.45,182.46,specialty
2017-07-04,6073,81165,credit card,3,700.72,387.72,emergency
2017-11-06,1125,79954,credit card,3,106.01,47.34,emergency
2017-10-21,76822,76290,paypal,1,692.84,382.05,emergency
2017-01-24,92579,78934,paypal,2,586.96,264.75,specialty
2017-06-03,79350,78934,credit card,2,586.96,264.75,specialty
2017-04-02,93156,28088,cash,2,697.08,386.5,specialty
2017-07-03,16326,25426,cash,2,146.15,75.92,emergency
2017-12-17,57606,62077,credit card,3,704.49,246.24,specialty
2017-06-28,75371,60230,cash,1,237.78,96.54,specialty
2017-07-25,15037,42029,cash,1,920.94,543.9,emergency
2017-07-06,71050,55593,cash,2,73.52,35.49,emergency
2017-04-20,97036,25031,credit card,2,548.78,226.66,emergency
2017-03-26,48536,86205,credit card,2,284.07,132.35,emergency
2017-07-28,89339,72230,paypal,2,465.78,174.91,emergency
2017-04-02,92411,91230,cash,1,703.77,408.07,emergency
2017-01-30,42955,25031,cash,1,548.78,226.66,emergency
2017-10-03,77326,28088,paypal,1,697.08,386.5,specialty
2017-12-19,31147,91230,paypal,3,703.77,408.07,emergency
2017-11-20,12211,11138,credit card,2,17.45,10.41,emergency
2017-02-04,69578,42029,credit card,2,920.94,543.9,emergency
2017-01-16,4176,15847,cash,1,207.94,84.67,emergency
2017-09-24,31160,34413,credit card,3,29.8,15.34,emergency
2017-01-05,63603,99445,cash,1,74.29,28.26,specialty
2017-12-19,39248,7234,credit card,2,351.14,171.11,specialty
2017-06-11,72053,76290,credit card,3,692.84,382.05,emergency
2017-05-05,65095,25031,cash,2,548.78,226.66,emergency
2017-03-10,6383,32310,credit card,1,451.42,139.76,emergency
2017-12-17,27453,27410,cash,2,240.23,84.42,specialty
2017-11-26,72185,40784,credit card,1,125.79,47.53,specialty
2017-05-16,79200,79954,credit card,2,106.01,47.34,emergency
2017-06-02,34875,7234,credit card,2,351.14,171.11,specialty
2017-09-03,7364,13013,cash,1,373.37,123.44,specialty
2017-10-15,97109,72114,paypal,3,257.33,96.49,specialty
2017-03-17,79896,18541,credit card,3,393.71,128.61,emergency
2017-09-04,72399,15918,credit card,1,175.76,87.34,specialty
2017-12-01,31647,50304,credit card,1,95.66,30.34,specialty
2017-02-04,83043,54910,credit card,2,312.72,184.77,specialty
2017-06-29,48368,34719,cash,3,176.03,76.99,emergency
2017-01-10,34081,54910,credit card,3,312.72,184.77,specialty
2017-08-07,22916,34719,paypal,2,176.03,76.99,emergency
2017-11-08,52661,28440,paypal,3,415.08,214.57,emergency
2017-11-21,72053,86064,paypal,1,589.82,185,emergency
2017-05-07,89339,99445,paypal,2,74.29,28.26,specialty
2017-07-16,74834,79954,paypal,3,106.01,47.34,emergency
2017-01-31,70448,15847,cash,3,207.94,84.67,emergency
2017-04-04,79215,96001,cash,1,635.86,320.37,specialty
2017-05-21,38805,55593,credit card,3,73.52,35.49,emergency
2017-05-05,51979,72114,credit card,1,257.33,96.49,specialty
2017-12-01,51721,9072,cash,2,97.04,43.04,emergency
2017-10-12,48536,27188,credit card,3,574.61,339.91,emergency
2017-01-24,69065,99445,paypal,2,74.29,28.26,specialty
2017-09-07,46557,37524,paypal,3,448.03,177.37,emergency
2017-02-16,50038,22538,credit card,3,445.45,182.46,specialty
2017-01-28,99501,22538,credit card,2,445.45,182.46,specialty
2017-11-11,51374,27410,cash,3,240.23,84.42,specialty
2017-09-14,60228,17731,cash,2,719.5,404.38,specialty
2017-05-30,81011,51943,paypal,3,652.13,376.21,specialty
2017-10-25,20325,28440,credit card,2,415.08,214.57,emergency
2017-12-08,83782,32738,paypal,3,343.38,105.14,emergency
2017-07-13,92806,75775,cash,1,550.33,298.61,specialty
2017-12-25,15791,72230,credit card,3,465.78,174.91,emergency
2017-10-26,64608,37269,credit card,1,93.61,50.52,emergency
2017-09-10,63692,18541,cash,3,393.71,128.61,emergency
2017-11-09,77669,99445,cash,3,74.29,28.26,specialty
2017-03-08,68555,75593,cash,3,23.5,10.06,specialty
2017-12-15,69065,10130,cash,3,767.88,417.93,specialty
2017-10-23,24207,55593,paypal,3,73.52,35.49,emergency
2017-03-18,62191,27410,credit card,2,240.23,84.42,specialty
2017-10-20,26276,88698,credit card,3,29.54,10.35,specialty
2017-05-23,13066,7234,credit card,2,351.14,171.11,specialty
2017-12-03,99765,15918,credit card,1,175.76,87.34,specialty
2017-02-12,17695,37269,credit card,3,93.61,50.52,emergency
2017-08-11,77871,29552,paypal,1,319.41,124.27,emergency
2017-02-08,98388,7234,cash,3,351.14,171.11,specialty
2017-12-04,39151,32738,credit card,1,343.38,105.14,emergency
2017-12-24,24405,60230,paypal,3,237.78,96.54,specialty
2017-01-04,31160,81136,cash,3,45.9,23.98,emergency
2017-03-06,26276,32310,credit card,3,451.42,139.76,emergency
2017-12-29,35173,29656,paypal,1,76.76,45.74,emergency
2017-06-09,13508,55593,paypal,3,73.52,35.49,emergency
2017-11-13,57691,86205,credit card,3,284.07,132.35,emergency
2017-09-15,29892,15918,credit card,1,175.76,87.34,specialty
2017-10-16,25422,16224,credit card,3,85.77,36.61,specialty
2017-04-04,17466,81136,paypal,2,45.9,23.98,emergency
2017-08-03,91650,29552,credit card,3,319.41,124.27,emergency
2017-01-02,45885,99445,credit card,2,74.29,28.26,specialty
2017-08-23,65137,8632,cash,2,561.63,270.51,emergency
2017-05-22,33974,86064,cash,3,589.82,185,emergency
2017-01-08,97218,91230,paypal,3,703.77,408.07,emergency
2017-05-09,52115,55593,cash,2,73.52,35.49,emergency
2017-07-03,35010,60974,cash,2,866.72,290.78,specialty
2017-08-18,99001,85702,credit card,1,326.84,168.31,emergency
2017-01-13,18709,75593,cash,1,23.5,10.06,specialty
2017-10-05,61791,86205,paypal,3,284.07,132.35,emergency
2017-04-18,47133,27410,credit card,3,240.23,84.42,specialty
2017-04-02,34081,32738,credit card,1,343.38,105.14,emergency
2017-08-21,69578,79954,credit card,3,106.01,47.34,emergency
2017-05-16,95556,15918,cash,2,175.76,87.34,specialty
2017-09-05,19687,99445,credit card,2,74.29,28.26,specialty
2017-06-17,80844,40784,cash,3,125.79,47.53,specialty
2017-01-29,39188,27578,cash,2,458.31,269.8,emergency
2017-07-02,44468,87212,credit card,2,694.73,364.1,specialty
2017-02-10,24021,87212,credit card,3,694.73,364.1,specialty
2017-03-01,10074,25031,paypal,2,548.78,226.66,emergency
2017-10-25,6453,86064,cash,3,589.82,185,emergency
2017-02-01,24218,37269,paypal,3,93.61,50.52,emergency
2017-06-07,82543,91230,credit card,2,703.77,408.07,emergency
2017-04-11,27142,62077,paypal,2,704.49,246.24,specialty
2017-12-14,8895,27188,credit card,3,574.61,339.91,emergency
2017-09-29,65343,47613,paypal,3,289.03,114.52,specialty
2017-07-09,15689,79954,credit card,2,106.01,47.34,emergency
2017-07-21,59310,85702,cash,1,326.84,168.31,emergency
2017-06-11,93576,8403,paypal,3,560.74,234.89,emergency
2017-09-08,1814,27188,cash,3,574.61,339.91,emergency
2017-06-04,45033,9947,paypal,2,919.18,506.98,specialty
2017-03-26,37932,27410,credit card,2,240.23,84.42,specialty
2017-04-29,60228,86205,paypal,2,284.07,132.35,emergency
2017-05-20,15219,29552,cash,3,319.41,124.27,emergency
2017-03-01,24668,37524,credit card,2,448.03,177.37,emergency
2017-12-05,77572,8403,credit card,3,560.74,234.89,emergency
2017-08-28,93317,28440,credit card,2,415.08,214.57,emergency
2017-12-30,93017,28088,paypal,3,697.08,386.5,specialty
2017-02-12,81289,32310,credit card,3,451.42,139.76,emergency
2017-08-13,65841,40784,credit card,2,125.79,47.53,specialty
2017-09-19,14269,24221,paypal,1,933.45,291.74,specialty
2017-06-12,63349,8632,paypal,2,561.63,270.51,emergency
2017-10-16,62455,25426,paypal,2,146.15,75.92,emergency
2017-05-24,17715,88698,paypal,1,29.54,10.35,specialty
2017-10-13,95081,79954,cash,2,106.01,47.34,emergency
2017-12-01,36209,9947,cash,2,919.18,506.98,specialty
2017-05-19,23210,96506,paypal,3,262.78,100.68,emergency
2017-01-31,12307,25426,cash,1,146.15,75.92,emergency
2017-03-23,48368,15918,credit card,1,175.76,87.34,specialty
2017-01-05,63692,17731,cash,2,719.5,404.38,specialty
2017-01-12,35586,27188,paypal,1,574.61,339.91,emergency
2017-12-04,76025,17731,paypal,3,719.5,404.38,specialty
2017-05-16,79438,70159,credit card,2,905.96,345.4,emergency
2017-02-25,41047,2002,paypal,1,799.99,407.3,emergency
2017-12-14,39188,18541,paypal,1,393.71,128.61,emergency
2017-03-03,46973,42029,cash,2,920.94,543.9,emergency
2017-09-17,59209,9947,paypal,1,919.18,506.98,specialty
2017-01-14,21997,32738,credit card,1,343.38,105.14,emergency
2017-10-06,6600,22538,paypal,1,445.45,182.46,specialty
2017-12-16,12211,28088,paypal,2,697.08,386.5,specialty
2017-03-19,44522,40784,paypal,2,125.79,47.53,specialty
2017-09-22,43967,7234,cash,1,351.14,171.11,specialty
2017-03-02,55742,15847,credit card,2,207.94,84.67,emergency
2017-02-25,25249,60230,paypal,3,237.78,96.54,specialty
2017-05-31,59515,89266,paypal,2,786.91,339.3,specialty
2017-12-28,1814,85702,cash,3,326.84,168.31,emergency
2017-01-30,29168,78934,paypal,2,586.96,264.75,specialty
2017-10-10,79438,51943,credit card,1,652.13,376.21,specialty
2017-01-12,83043,34719,cash,3,176.03,76.99,emergency
2017-01-24,25249,29656,paypal,3,76.76,45.74,emergency
2017-12-18,64709,70159,paypal,3,905.96,345.4,emergency
2017-04-03,97075,72114,paypal,3,257.33,96.49,specialty
2017-05-04,81160,60974,paypal,2,866.72,290.78,specialty
2017-10-24,85894,88698,cash,2,29.54,10.35,specialty
2017-02-07,15096,47613,credit card,3,289.03,114.52,specialty
2017-11-28,89900,72230,credit card,3,465.78,174.91,emergency
2017-09-23,83815,32738,paypal,1,343.38,105.14,emergency
2017-03-30,51203,72230,credit card,3,465.78,174.91,emergency
2017-11-11,97036,29656,paypal,2,76.76,45.74,emergency
2017-01-03,13066,34413,credit card,1,29.8,15.34,emergency
2017-01-19,28025,34413,cash,1,29.8,15.34,emergency
2017-12-30,35434,27188,paypal,2,574.61,339.91,emergency
2017-04-09,69684,96001,cash,3,635.86,320.37,specialty
2017-05-25,46745,37524,paypal,3,448.03,177.37,emergency
2017-09-11,13544,61070,paypal,3,942.04,496.72,specialty
2017-01-31,7003,62077,cash,3,704.49,246.24,specialty
2017-06-21,48713,28088,paypal,2,697.08,386.5,specialty
2017-09-25,77326,13013,paypal,2,373.37,123.44,specialty
2017-01-24,5511,8403,credit card,3,560.74,234.89,emergency
2017-05-04,78795,37269,cash,1,93.61,50.52,emergency
2017-04-02,3746,62077,cash,3,704.49,246.24,specialty
2017-09-07,4965,55593,paypal,3,73.52,35.49,emergency
2017-08-15,17715,15918,paypal,3,175.76,87.34,specialty
2017-06-02,6453,70159,cash,1,905.96,345.4,emergency
2017-07-16,4642,18541,credit card,2,393.71,128.61,emergency
2017-12-26,92806,28440,paypal,1,415.08,214.57,emergency
2017-05-30,47133,60974,credit card,1,866.72,290.78,specialty
2017-03-15,35044,32310,cash,1,451.42,139.76,emergency
2017-12-22,97036,25426,paypal,2,146.15,75.92,emergency
2017-07-25,99638,17731,credit card,1,719.5,404.38,specialty
2017-06-25,69207,61070,credit card,3,942.04,496.72,specialty
2017-08-08,83782,81136,cash,2,45.9,23.98,emergency
2017-11-21,45017,60230,credit card,1,237.78,96.54,specialty
2017-02-14,66759,37269,credit card,1,93.61,50.52,emergency
2017-04-20,91792,29552,credit card,3,319.41,124.27,emergency
2017-01-10,93220,91230,cash,3,703.77,408.07,emergency
2017-04-27,46384,15918,credit card,1,175.76,87.34,specialty
2017-11-27,79567,96506,cash,3,262.78,100.68,emergency
2017-05-10,99001,43446,credit card,3,879.47,-99,emergency
2017-05-30,69578,81136,cash,2,45.9,23.98,emergency
2017-08-15,78266,15918,cash,3,175.76,87.34,specialty
2017-04-26,55974,15847,credit card,1,207.94,84.67,emergency
2017-04-05,29260,62077,cash,2,704.49,246.24,specialty
2017-03-11,2211,86064,paypal,3,589.82,185,emergency
2017-04-28,23243,86064,paypal,3,589.82,185,emergency
2017-08-01,10710,99445,cash,1,74.29,28.26,specialty
2017-03-02,22916,13013,cash,3,373.37,123.44,specialty
2017-05-20,75570,70159,cash,3,905.96,345.4,emergency
2017-12-22,15219,61070,credit card,3,942.04,496.72,specialty
2017-02-28,36705,7234,paypal,1,351.14,171.11,specialty
2017-04-24,33163,27188,cash,2,574.61,339.91,emergency
2017-10-04,62455,85702,paypal,3,326.84,168.31,emergency
2017-08-08,99624,76290,paypal,3,692.84,382.05,emergency
2017-04-28,26969,34719,cash,1,176.03,76.99,emergency
2017-07-16,91370,81165,cash,1,700.72,387.72,emergency
2017-05-25,22404,81136,cash,1,45.9,23.98,emergency
2017-01-29,65695,91230,paypal,1,703.77,408.07,emergency
2017-11-09,17856,72114,credit card,2,257.33,96.49,specialty
2017-04-13,86965,75593,cash,3,23.5,10.06,specialty
2017-03-24,44522,27188,credit card,1,574.61,339.91,emergency
2017-05-27,69684,28088,credit card,2,697.08,386.5,specialty
2017-04-16,80017,8403,paypal,3,560.74,234.89,emergency
2017-07-12,45033,86205,paypal,2,284.07,132.35,emergency
2017-04-27,31147,15918,credit card,3,175.76,87.34,specialty
2017-11-20,85419,17731,paypal,1,719.5,404.38,specialty
2017-08-22,85027,60974,paypal,2,866.72,290.78,specialty
2017-03-10,84839,96001,cash,2,635.86,320.37,specialty
2017-10-12,75696,2002,paypal,1,799.99,407.3,emergency
2017-08-04,15037,62077,paypal,2,704.49,246.24,specialty
2017-07-08,17415,9072,paypal,1,97.04,43.04,emergency
2017-04-02,13639,76290,paypal,2,692.84,382.05,emergency
2017-12-15,23095,42029,paypal,3,920.94,543.9,emergency
2017-06-27,45175,91230,credit card,2,703.77,408.07,emergency
2017-12-30,72885,24221,credit card,2,933.45,291.74,specialty
2017-06-04,92882,60230,paypal,2,237.78,96.54,specialty
2017-03-17,24668,75775,cash,1,550.33,298.61,specialty
2017-03-02,18582,72114,credit card,2,257.33,96.49,specialty
2017-11-29,99450,29656,cash,1,76.76,45.74,emergency
2017-02-28,48491,37524,cash,3,448.03,177.37,emergency
2017-11-15,79200,28440,paypal,3,415.08,214.57,emergency
2017-05-28,47559,11138,paypal,2,17.45,10.41,emergency
2017-06-03,4567,27188,credit card,1,574.61,339.91,emergency
2017-10-07,9372,89266,cash,1,786.91,339.3,specialty
2017-12-08,25249,89266,credit card,1,786.91,339.3,specialty
2017-03-30,45017,29656,cash,2,76.76,45.74,emergency
2017-04-21,85997,32738,paypal,1,343.38,105.14,emergency
2017-07-15,4698,27578,cash,2,458.31,269.8,emergency
2017-12-10,85027,29656,credit card,1,76.76,45.74,emergency
2017-02-14,27453,60974,credit card,1,866.72,290.78,specialty
2017-08-18,26768,15847,credit card,1,207.94,84.67,emergency
2017-08-24,74288,9072,credit card,3,97.04,43.04,emergency
2017-06-10,23090,28440,cash,3,415.08,214.57,emergency
2017-01-05,24021,34082,credit card,3,40.67,12.21,specialty
2017-04-17,34875,11138,paypal,3,17.45,10.41,emergency
2017-01-26,75271,2002,paypal,1,799.99,407.3,emergency
2017-09-15,76822,8632,cash,1,561.63,270.51,emergency
2017-03-17,13582,81136,paypal,1,45.9,23.98,emergency
2017-05-08,3802,85702,cash,1,326.84,168.31,emergency
2017-10-15,33163,85702,credit card,1,326.84,168.31,emergency
2017-10-07,15477,27188,paypal,1,574.61,339.91,emergency
2017-03-22,46745,86064,credit card,2,589.82,185,emergency
2017-12-26,52991,79954,paypal,3,106.01,47.34,emergency
2017-10-04,13508,27578,credit card,1,458.31,269.8,emergency
2017-10-10,4140,10130,cash,2,767.88,417.93,specialty
2017-03-22,85091,29552,paypal,2,319.41,124.27,emergency
2017-08-04,83815,18541,paypal,3,393.71,128.61,emergency
2017-03-15,32769,70159,cash,1,905.96,345.4,emergency
2017-02-02,37866,75775,cash,2,550.33,298.61,specialty
2017-04-10,73955,61070,credit card,3,942.04,496.72,specialty
2017-01-22,52254,88698,credit card,1,29.54,10.35,specialty
2017-05-01,34081,2002,cash,3,799.99,407.3,emergency
2017-07-13,98388,96001,credit card,3,635.86,320.37,specialty
2017-11-21,88129,47613,cash,3,289.03,114.52,specialty
2017-06-25,44522,75593,paypal,3,23.5,10.06,specialty
2017-05-27,85997,37524,cash,2,448.03,177.37,emergency
2017-02-16,39322,27410,cash,2,240.23,84.42,specialty
2017-04-04,67570,29552,paypal,2,319.41,124.27,emergency
2017-08-04,31188,47613,cash,2,289.03,114.52,specialty
2017-04-24,40847,43446,paypal,1,879.47,-99,emergency
2017-07-05,15284,2002,paypal,1,799.99,407.3,emergency
2017-11-19,87539,47613,paypal,2,289.03,114.52,specialty
2017-07-02,41521,11138,paypal,3,17.45,10.41,emergency
2017-03-26,53334,62077,credit card,2,704.49,246.24,specialty
2017-01-04,43431,37269,paypal,1,93.61,50.52,emergency
